"","x"
"352","El minut final de @perearagones al #DebateCATrtve sintetitza el bagatge d’un partit amb 90 anys d’història al servei de la gent i del país: reconstrucció feminista i progressista,<U+0001F397>amnistia i autodeterminació. 
#AlCostatDeLaGent"
"353","Via àmplia i projecte compartit. I qui millor que en @perearagones, al capdavant de la candidatura d’@Esquerra_ERC, per liderar-ho. https://t.co/ojKJkdkrzR"
"354","Constructiu, propositiu, solvent, àgil, honest, segur. Sens dubte, el millor del debat #DebatCATrtve ha estat @perearagones
Som-hi, seguim!
Construïm confiances per una victòria d'esquerres, independentista i republicana el #14F
Per una victòria d'@Esquerra_ERC
#AlCostatDeLaGent https://t.co/MDY7xpAhwy"
"355","<U+0001F3A5>Minut final de @perearagones al #DebateCATrtve: ""Després de 90 anys d'història, @Esquerra_ERC ens posem al servei del país per presidir-lo amb els grans consensos de l'autodeterminació<U+0001F4E9>, l'amnistia<U+0001F397><U+FE0F> i una reconstrucció progressista i feminista<U+0001F49C>, #AlCostatDeLaGent"" https://t.co/rS6He8W7fV"
"356","<U+0001F3A5>[VÍDEO] @perearagones, a Illa: ""No sap si la majoria de catalans són independentistes o no perquè quan vam fer un referèndum per saber-ho vostès aplaudien la Guàrdia Civil i donaven suport al 155 <U+274C>"" #DebateCATrtve https://t.co/dRXJcb4wyD"
"357","<U+0001F3A5>[VÍDEO] @perearagones: ""Els darrers 40 anys hem tingut presidents convergents i socialistes. Ara tenim l'oportunitat de tenir un president d'@Esquerra_ERC. Cal sumar<U+2795> per avançar amb propostes de consens com l'amnistia<U+0001F397><U+FE0F> i l'autodeterminació"" #DebateCATrtve https://t.co/2wu53wdeGy"
"358","<U+0001F3A5>@perearagones: ""Senyor Illa, vostè té molts pretendents del 155. Nosaltres, @Esquerra_ERC, som els forjadors d’acords dels que defensem l'amnistia i l'autodeterminació. Li proposo que fem un cara a cara<U+0001F465> per contraposar el model republicà<U+270A> i el model del 155"" #DebateCATrtve https://t.co/HroYtquXr0"
"359","<U+0001F3A5>[VÍDEO] @perearagones: ""Per aconseguir la #independència és imprescindible generar grans majories i tenir molta més força. Per això defensem la via àmplia <U+2795> com la via definitiva"" #DebateCATrtve https://t.co/O73VZPyfFI"
"360","<U+0001F3A5>[VÍDEO] @perearagones: ""Hi ha 2<U+20E3> alternatives: la que pot encapçalar Illa i la que podem encapçalar nosaltres que és la de la majoria republicana<U+270A>. Hem de tornar a guanyar i resoldre el conflicte votant<U+0001F4E9>, tenint un debat sobre la independència de Catalunya"" #DebateCATrtve https://t.co/EQGVr5YQa8"
"361","<U+0001F3A5>[VÍDEO] @perearagones: ""La recepta del senyor Illa és que oblidem<U+274C> que hi ha presos, exiliats i centenars de represaliats, és l’amnèsia de l’1-O. Aquest conflicte s’ha de resoldre votant en un referèndum<U+0001F4E9> precedit per una amnistia<U+0001F397><U+FE0F>"" #DebateCATrtve https://t.co/Djv7BSIUvX"
"362","<U+0001F3A5>[VÍDEO] @perearagones: ""Jo no vull haver d'externalitzar les responsabilitats a ningú, vull que aquest país les assumeixi totes. Per això soc independentista<U+270A>"" #DebateCATrtve https://t.co/BaaxGzHpmR"
"363","<U+0001F3A5>[VÍDEO] @perearagones: ""De la recuperació no en sortirem mitjançant retallades<U+2702><U+FE0F>, en sortirem amb més despesa<U+0001F4B0> pública, amb una política progressista des de la Generalitat de Catalunya"" #DebateCATrtve https://t.co/DtQXTGyR2j"
"364","<U+0001F3A5>[VÍDEO] @perearagones a Illa: ""Hem vist com s'han desviat vacunes a l'Estat Major de la Defensa. Quants poders més de l'Estat s'han vacunat sense que fos públic en el pla de vacunació?"" #DebateCATrtve https://t.co/42MRszxvT4"
"365","<U+0001F3A5>[VÍDEO] @perearagones: ""En relació a la pandèmia, 3 idees: 1<U+20E3>anticipació; 2<U+20E3>vacunació; i 3<U+20E3>ajudes. Nosaltres ho hem fet i exigim a l’Estat que també ho faci<U+274C>"" #DebateCATrtve https://t.co/52S2nwRWEC"
"366","Seguint l’Instagram Live de la @martarovira i l’Oriol @junqueras. Quin orgull de persones i quina ràbia que la repressió els tingui separats! Guanyarem! https://t.co/zryq2Dzyhp https://t.co/LkU6SduWF6"
"367","<U+0001F4E2>Aquesta nit, a les <U+0001F559>22:05 h, segueix el candidat d'@Esquerra_ERC @perearagones al debat de candidats a la presidència de la Generalitat que organitza <U+0001F4FA> TVE <U+0001F449> https://t.co/mTvlTdrhQR https://t.co/D4mbAxcqbV"
"368","Un referent polític, personal i vital <U+0001F49B> Una exemple de lluita i compromís amb la llibertat i la justícia social. Honrada de compartir amb tu aquest camí. 
Sempre amb tu, @dolorsbassac! https://t.co/fO9F6NpDkg"
"369","En plena pandèmia, el PSOE paga 1.350M a Caixabank, Bankia i Santander pels serveis prestats amb el Castor. Continuem batallant-ho, contra PP i contra PSOE, contra jutges i contra fiscals. @esquerracamp @esquerracamp @ERCEbre @ercbaixpenedes https://t.co/SxJqEkDUA5"
"370","<U+0001F3A5>[VÍDEO] @perearagones al @diariARA: ""Si Salvador Illa és el president de la Generalitat, qui tindrà l’última paraula serà Pedro Sánchez<U+274C>. Si jo sóc president de la Generalitat, l’última paraula la tindrà el poble de Catalunya<U+270A>"" #AlCostatDeLaGent https://t.co/7EWZKOFV2O"
"371","<U+0001F534>Aquesta tarda a Sant Cugat! Benvingut Raül<U+203C><U+FE0F> #Amnistia <U+0001F4E3>podeu seguir l’acte en directe a <U+0001F449><U+0001F3FC> https://t.co/bDKQlsnJMi https://t.co/3W3JEWbtnO"
"372","<U+0001F440><U+2757><U+FE0F>@perearagones<U+2069> <U+0001F44F>
<U+2705>Ara és l’hora d’<U+2066>@Esquerra_ERC<U+2069> . Cal obrir una nova etapa i que el procés cap a la independència sigui liderat per una força progressista
<U+0001F449>Prioritzar serveis públics i aprofitar fons UE per transformar el país
#ViaAmplia  https://t.co/xlO0Qw2YTS"
"373","Política és construir, transformar, és  l'eina que et permet posar-ho tot en funcionament. Per això jo assumeixo aquest repte, perquè amb @Esquerra_ERC i un equip increïble de gent, cuidar a tothom com deia la @ForcadellCarme és l'objectiu. Salut i República #AlCostatDeLaGent https://t.co/pNWn2iZj8W"
"374","Estem #AlCostatDeLaGent TAMBÉ en matèria d'#habitatge. I només si guanyem podem treballar x bastir un nou model on el #dret a l'#habitatge estigui garantit i esdevingui un #NouGranConsensDePaís, per la ciutadania d'avui i de demà... Cal superar el model dels darrers 40 anys <U+0001F447> https://t.co/sc4Q2Ws7s8"
"375","<U+0001F4E2>A les 20 h, Oriol @junqueras i @martarovira en directe!

<U+0001F4F2>A l'Instagram de la Marta Rovira <U+0001F449> https://t.co/S4GGnmrlhI

No t'ho perdis!<U+0001F49B> #AlCostatDeLaGent https://t.co/iyGSuwAq3t"
"376","#14F <U+2066>@Esquerra_ERC<U+2069> #alcostatdelagent https://t.co/SRadl5hnuk"
"377","No he vist cap enquesta que digui que el 80% dels catalans vol el Senat a Barcelona

En totes, en canvi, el 80% exigeix un referèndum per decidir el futur polític de Catalunya 

Sense respecte a la voluntat dels catalans no es pot presidir la Generalitat Sr Illa #AlCostatDeLaGent"
"378","<U+0001F4E2> Escolta la contundent intervenció del diputat republicà @jsalvadorduch davant el govern espanyol que ha aprofitat <U+274C> un Decret amb mesures socials per incloure el pagament de 1.350 M€ <U+0001F4B6> del deute del Castor, i així indemnitzar Caixabank, Bankia i Banco Santander <U+0001F3E6> https://t.co/kO098TOcXz"
"379","A la Vila de Gràcia hem explicat que cal impulsar la transició energètica. Cal un  Pacte entre Generalitat i territori que defineixi un model energètic km0 i d'energies verdes però impulsat cooperativament, no per grans empreses que especulen en petits municipis
@Esquerra_ERC https://t.co/lYMCCn497f"
"380","<U+0001F3A5> [VÍDEO] @perearagones: ""En aquestes eleccions tenim dues opcions: els que defensem l'autodeterminació <U+0001F4E9> i l'amnistia <U+0001F397><U+FE0F> i volem reconstruir aquest país en clau progressista o els del 155, l'IBEX i la Moncloa."" #AlCostatDeLaGent https://t.co/0YalYSVydr"
"381","Som els que volem feina, salut, escoles i que la gent visqui feliç. I en una República catalana d'igualtat d'oportunitats i justícia social. Som aquí per estar #AlCostatDeLaGent <U+270A> https://t.co/WEwWdTpo6w"
"382","L'Oriol @junqueras i la @martarovira aquesta tarda a les 20h. Quines ganes d'escoltar-vos junts! <U+270A>
#AlCostatDeLaGent #ViaAmplia https://t.co/NdRzrVeFnf"
"383","<U+0001F440><U+0001F449>@martavilaltat<U+2069><U+2757><U+FE0F>
<U+2705>reivindico Lleida perquè pot ser referència per a moltíssimes coses, sigui des del punt de vista econòmic pel pes del sector agroalimentari, sigui pel patrimoni cultural que té i sigui també per les lliçons polítiques
#ViaAmplia  https://t.co/Jarrd1JNQ8"
"384","Pell de gallina escoltant Dani Gallardo al @FAQSTV3. Li vaig parlar de la @dolorsbassac dins Alcalameco. Somreia com fa avui,tot i el patiment. Valent com @PabloHasel a qui li desitjo tota la força del món. Quina dignitat <U+0001F4AA> https://t.co/kPT4gHBwWi"
"385","Un plaer compartir cafè  amb totes vosaltres. Aquest 14F només si @Esquerra_ERC guanya podrem tenir un país equitatiu i feminista <U+0001F49C> #santcugat #14F #AlCostatDeLaGent https://t.co/5qSGzWhTna"
"386","Ahir, @IDiazAyuso feia campanya a Catalunya i ens tractava de rucs per aplicar restriccions. Ella no ho explica, però la seva estratègia té un gran cost en vides.

El covid deixa fins a un 53% més de morts a Madrid que a Catalunya. Poca broma. #dades https://t.co/sVjxFQNPkk"
"387","<U+0001F5DE><U+FE0F>[NOTÍCIA] @perearagones: “Illa posa d’acord els del 155<U+274C>, l’Ibex i Vox; Esquerra pot posar d’acord els de l’amnistia<U+0001F397><U+FE0F> i l’autodeterminació<U+0001F4E9>” #AlCostatDeLaGent

<U+2795>Info. de l'acte a Lloret de Mar<U+0001F447>
https://t.co/z9Gx73Ea0m"
"388","Hi ha qui no ho entén o qui no ho vol entendre: la solució al conflicte no és canviar la seu del senat, la solució és votar en un referèndum d’autodeterminació i l’amnistia perquè mai més hi hagi gent a la presó o a l’exili per haver defensat les urnes. https://t.co/LFYdY3uVdr"
"389","Avui la @martarovira i jo serem en directe amb tots i totes vosaltres a Instagram. Ens encantaria que ens hi acompanyéssiu. Us hi esperem! https://t.co/3k4rWGEALe"
"390","Volem que la vegueria del Penedès estigui desplegada. I els únics que ens hi hem compromès som @Esquerra_ERC!

#PenedèsRepublicà https://t.co/xiwZppfBVg"
"391","<U+0001F3A5> [VÍDEO] @perearagones: “La proposta de portar el Senat <U+0001F3E6> a Barcelona és rovellada i demostra que alguns volen imposar <U+274C> l’amnèsia. Nosaltres volem la Catalunya diversa, la Catalunya de les il·lusions, dels drets i les llibertats <U+270A>"" https://t.co/CUHwBUPJAU"
"392","<U+0001F3A5>[VÍDEO] @TeresaJorda: ""@Esquerra_ERC som aquí per transformar el país i deixar enrere dinàmiques sociovergents <U+274C> malgrat que això no agradi a l'Íbex ni a La Moncloa"" https://t.co/UFNvpgT6kp"
"393","<U+0001F3A5>[VÍDEO] @martarovira: ""Cada segon que ens han faltat les vacunes<U+274C>, els instruments o les ajudes, ha estat un segon de frustració que hem d'invertir cap a la República Catalana<U+270A>. Perquè no hi ha cap altra opció per estar #AlCostatDeLaGent"" https://t.co/HtFrH0sLyX"
"394","<U+0001F3A5>[VÍDEO] @sergisabria: ""Ningú mai ens farà triar entre ajudar la gent i fer la #independència. És el moment d'@Esquerra_ERC perquè tenim definit un camí cap a la llibertat<U+270A> i alhora un projecte de reconstrucció per aquest país, i ho volem fer tot"" #AlCostatDeLaGent https://t.co/5IwvFCt47j"
"395","Ens veiem ara! #AlCostatDeLaGent https://t.co/KQBVoTLnnd"
"396","Avui és el dia mundial dels aiguamolls, zones humides que s'han de preservar per la seua funció d'estabilització de la costa, protecció de les tempestes i per la seua diversitat biològica i hàbitat de moltes espècies<U+0001F9A9>
<U+0001F4F8>#Deltadelebre 
#LoRiuEsVida
#AiguamollsProteccioNatural https://t.co/bZYRcHmmNT"
"397","<U+0001F4E2>A les 12 h, segueix en directe l'acte d'@Esquerra_ERC a Lloret de Mar! <U+0001F4BB><U+0001F449> https://t.co/z4GILMv8X4

<U+0001F5E3><U+FE0F>Amb @perearagones, @martarovira, @TeresaJorda, @sergisabria, @anna_caula i @Jordi_Orobitg 

#AlCostatDeLaGent <U+270A> https://t.co/9vurKy8kI5"
"398","Bon dia https://t.co/Nr9KlWMuDo"
"399","Cal obrir una nova etapa i que el procés cap a la independència sigui liderat per una força progressista, per @Esquerra_ERC https://t.co/LIaodqH7ET"
"400","Res més genial, en aquest moment de l’any, que menjar uns calçots IGP Calçot de Valls! Espectaculars!!!!
<U+2705> Ara els productors et serveixen a casa els millors calçots , i d’etiqueta <U+0001F447><U+0001F3FB> ajudem-los <U+0001F4AA><U+0001F3FB>

<U+0001F517> https://t.co/eqoqC7JffW… https://t.co/3w26Ahgwvv"
"401","Aquest diumenge fem cafè i bona tertúlia amb @jfreixanet @MiquelPueyo @PenaFrancesc @GemmaEspigares Sandra Marco i Neus Ramonet!!

Seguirem desgranant el programa d’@Esquerra_ERC i demostrant perquè som la millor opció per encarar el futur #AlCostatDeLaGent 
#14F 
Ens hi veiem! https://t.co/FVlnNYM503"
"402","@TeresaJorda: ""El producte de proximitat és clau per a una reconstrucció econòmica social i sostenible del país.""

#AlCostatDeLaGent #JordàAmbGirona
https://t.co/ggZ5CFld7X"
"403","<U+0001F4E1>Fem un cafè virtual entre republicanes<U+0001F49C>

<U+0001F5E3><U+FE0F>Avui 31 de gener amb la Consellera Alba Vergès i Bosch i Gemma Espigares i Tribó
<U+2615>De 15.30h a 16h

<U+0001F4F2>A l'Instagram de @albavergesbosch i @gemmaespigares

Us hi esperem a totes #Republicanes14F<U+270A>
 #AlCostatDeLaGent https://t.co/Bkj6ey94h2"
"404","Quin orgull formar part d’ @Esquerra_ERC que té dones tant tant fortes, valentes i plenes de dignitat com la @ForcadellCarme i la @dolorsbassac 
#AlCostatDeLaGent #RepúblicaFeminista 

<U+0001F4F8> @marcpuigperez https://t.co/RNej9qUtPe"
"405","Som el motor de canvi i hem vingut a transformar el país. I davant de les amenaces, nosaltres proposem polítiques republicanes.

Avui, a Sant Sadurní (i online) amb la candidata d’@Esquerra_ERC la @LauraVilagrPons, el candidat del @joventpenedes l’@oriolcasanellas i @LaiaSueiro. https://t.co/QA1rtASImw"
"406","Ben dit, consellera!
#AlCostatDeLaGent https://t.co/5Ex3bvrEgP"
"407","Avui la @ForcadellCarme ha sortit de la presó i ho té clar. Hi ha un lloc on la repressió no ens pot guanyar. On emana la democràcia, a les urnes!
Les vam posar i vam guanyar el #1O, el #21D i també ho farem el #14F 
Les omplirem de justícia i llibertat!
#AlCostatDeLaGent https://t.co/0Jt2By7XM0"
"408","A la @ForcadellCarme se l'ha d'escoltar SEMPRE
Avui sóc una mica més feliç! https://t.co/HzdIKSC3aF"
"409","És una vergonya que @IdiazAyuso vingui a casa nostra a riure's de la pandèmia i que faci bandera de les seves polítiques anti-Covid, quan Madrid acumula un 50% més de morts per milió d'habitants que Catalunya https://t.co/4KplTcDd45"
"410","<U+0001F3A5>[VÍDEO] @ForcadellCarme: ""Cuideu-vos. Us necessitem a tots i totes per fer un país millor, més gran, feminista<U+0001F49C> i republicà<U+0001F49B>"" https://t.co/6uxB4SQUUR"
"411","D’una estona al costat de l’Oriol @junqueras i del @sergisabria . No es veu gaire, però riem. Hauria de ser normal coincidir amb el President del partit a la Seu Nacional, però no passava des de l’octubre del 2017. #alcostatdelagent #Amnistia #FreeThemAll https://t.co/ufbnmt61hr"
"412","<U+0001F46D> Participem a la manifestació de suport al cantant @PabloHasel!

<U+0001F4A5> L’Estat espanyol i els seus tribunals persegueixen la llibertat d’expressió i no ens cansarem de denunciar-ho! Llibertat! <U+270A> https://t.co/gGle1Hs3b2"
"413","Bé comú o interessos de pocs?
@Esquerra_ERC sempre #AlCostatDeLaGent 
https://t.co/htKZ1SytCB https://t.co/ITqz45JSCe"
"414","Hi serem! https://t.co/Pq1dyZUOLW"
"415","Doncs l’independentisme i les forces progressistes van protegir les famílies vulnerables davant dels grans tenidors amb el decret d’habitatge... i el Tribunal Constitucional l’ha tombat gràcies al PP. Alguna cosa falla en aquesta teoria. https://t.co/qj9CqgEMMp"
"416","Polítiques republicanes per un món rural viu<U+2757><U+FE0F>
<U+2705>preservar els espais agraris i la biodiversitat implica, entre d’altres coses, assegurar a llarg termini l’accessibilitat de la població a aliments segurs i un motor socioeconòmic present arreu del país
<U+0001F469><U+200D><U+0001F33E><U+0001F331> https://t.co/NoSo4tfs5R"
