"","x"
"344","<U+0001F4F7> Acte conjunt de tots els presos polítics per llegir el manifest ""Per l'amnistia i la República; tothom a les urnes"".

<U+0001F4AC> ""La repressió dels poders de l'Estat sempre busca dividir els qui lluiten, per això és més important que mai avançar units en la diversitat""

#FreeTothom<U+0001F397> https://t.co/Mt8UgaIbH8"
"345","Defensar les Pimes catalanes vol dir defensar-les també de la voracitat de la majoria d’empreses de l’Ibex35. @JuntsXCat, el conseller @ramontremosa i la @LauraBorras mantindrem aquesta defensa, perquè ens hi va el model de país. https://t.co/xoonpnotAB"
"346","<U+0001F4F8> Aquest dilluns al matí hem pogut gaudir del meravellós entorn del Castell del Remei, al límit entre la Noguera i l'Urgell, i conèixer els vins de proximitat i qualitat que s'hi elaboren

#JuntsPerFer #JuntsPerSer https://t.co/MIYa2ECYQ1"
"347","Conversa agradable amb el nostre cap de llista @ramontremosa i @CristinaCasol a l’entorn meravellós del Castell del Remei, al límit entre la Noguera i l'Urgell, per explicar les propostes de @JuntsXCat a Lleida, l’Alt Pirineu i l’Aran. https://t.co/prCBprubj3"
"348","<U+0001F3A5> @LauraBorras: ""Nosaltres som la garantia que no es produirà un tripartit que traslladi la desastrosa gestió de socialistes i comuns a @bcn_ajuntament i al Govern espanyol al @Govern de la Generalitat""

<U+0001F4CC> Ronda de sessions online amb @intermediagdc: https://t.co/rsIawZKdzU https://t.co/tztGRP5nz5"
"349","A Gandesa amb la @miriamnoguerasM reivindiquem més actuacions per al territori i que se’n desencallen d’histròriques, com el desdoblament de la N-420. 
#JuntsPerFer #JuntsPerSer https://t.co/578AGJNyun"
"350","Aquest vespre, a les 20.00h participo a l’acte de campanya @JuntsperMataro amb el president @KRLS, la nostra candidata @LauraBorras, @josepcosta, @judithtoronjo i @miriamnoguerasM

Podreu seguir l’acte per aquí <U+0001F449> 

https://t.co/tdM76w9k8Q

#JuntsPerSer #JuntsPerFer https://t.co/J2QLcfc0BJ"
"351","Hi ha molt bona gent q ens troba i ens diu: “aquest cop la Fiscalia no us recorrerà el 3r grau!”. Però no, la Fiscalia serà implacable. Avui mateix, com a tastet, m’ha recorregut un permís de 6 dies, (6!), amb la mateixa set de venjança (i l’obsessió amb el “Piolín” de Palamós)."
"352","<U+0001F4DD> @JuntsXCat aposta per reactivar el #turisme amb polítiques específiques per fomentar-ne la desestacionalització

<U+0001F465> Jornada de treball a l'Alt Empordà de la cap de llista, @GemmaGeis, i els candidats de la comarca @tionroquer @montsemindan @jmbernils @MiriamLanero https://t.co/pA97RsTMmN"
"353","<U+0001F465>Avui he estat a L’#Escala amb @jmbernils

Apostem per la desestacionalització, la innovació i el talent en la recuperació del turisme. 
L’#AltEmpordà té un patrimoni paisatgístic i cultural enorme i l’hem de potenciar per tenir un turisme de qualitat.

#JuntsPerFer
#JuntsPerSer https://t.co/J8oykGKJwB"
"354","<U+0001F5E3> @GemmaGeis: ""L'Escala i l'Alt Empordà tenen un gran patrimoni històric, cultural i gastronòmic. Cal posar-lo en valor per treballar en aquestes polítiques específiques que ens permetin impulsar un turisme de qualitat"" https://t.co/sCcmIeYIpV"
"355","<U+0001F5E3> @GemmaGeis: ""Des de @JuntsXCat treballarem per a la reactivació econòmica del sector turístic, apostant per polítiques que en permetin la desestacionalització"" https://t.co/dfcYCmf4iP"
"356","<U+0001F4F7> La cap de llista de @JuntsXCat a comarques gironines, @GemmaGeis, visita avui l'Alt Empordà!

<U+0001F465> A l'Escala, acompanyada del candidat @jmbernils, s'ha reunit amb afiliats i simpatitzants i ha atès els mitjans https://t.co/spuQUqeCsk"
"357","Tot el suport al Centre LGTBI de Barcelona. Sempre del costat dels qui treballen i lluiten per als drets i llibertats de totes les persones. Gràcies a entitats com vosaltres, som una societat millor. https://t.co/hYNiLdn8KN"
"358","Agraeixo a la ciutadania el gran compliment de les mesures per evitar la propagació de la #COVID19, les dades van millorant a poc a poc, però cal mantenir l'alerta. Des d'@interiorcat reforcem els controls en les vies ràpides i l'AVE per evitar mobilitat no justificada https://t.co/FzFp49JZAb"
"359","Les 50 mesures de @JuntsXCat per fer:
<U+2705> Un govern fort
<U+2705> Una economia pròspera i sostenible
<U+2705> Una Catalunya amb cohesió social i territorial

50 mesures per fer, 50 mesures per ser!

#JuntsPerSer #JuntsPerFer @LauraBorras https://t.co/ZgcEwEgErO"
"360","<U+0001F4C4> #Junts presenta ""50 mesures principal per un Govern fort i eficient"" per ""resoldre la problemàtica i els reptes que genera la #Covid19""

<U+0001F4CC> Llegeix la nota de premsa: https://t.co/UvaGBu96kO

<U+0001F3A5> Vídeo de la roda de premsa: https://t.co/2creOSWGYq

#JuntsPerSer #JuntsPerFer https://t.co/TAnnWL6G6s"
"361","<U+0001F3A5> @LauraBorras: ""Proposo liderar un govern que escolti, obeeixi i executi. Un govern per reeixir en un moment de dificultats, amb una societat catalana emprenedora i resilient que necessita un govern al costat que estigui l'altura de l'enorme repte que suposa sortir de la crisi"" https://t.co/NXHyqEkquB"
"362","<U+0001F3A5> @LauraBorras: ""El @govern, amb totes les limitacions, ha volgut fer com els estats europeus i donar ajuts immediats als sectors afectats perquè no hagin de tancar de manera irreversible. El millor pla de recuperació és el que no cal fer, perquè s'ha fet aquesta prevenció"" https://t.co/kE6JbTMcl4"
"363","<U+0001F3A5> @LauraBorras: ""Els experts ens diuen que la #Covid19 no és només una pandèmia, és també una sindèmia. No només hem de reaccionar a l'emergència sanitària, sinó també a les altres problemàtiques de manera integral. Proposem liderar un @govern fort per poder tirar endavant"" https://t.co/wv5l3nVrvG"
"364","3<U+20E3> Una economia dinàmica i pròspera en transició. 

4<U+20E3> Cohesió territorial: país en xarxa. 

5<U+20E3> Bon govern i bona governança.

#JuntsPerSer #JuntsPerFer https://t.co/3Wdsbu4dO3"
"365","2<U+20E3> Benestar, cohesió social i polítiques d'igualtat.

#JuntsPerSer #JuntsPerFer https://t.co/2vGchsSijd"
"366","1<U+20E3> Mesures per un govern fort i eficient.

<U+0001F4AC> @LauraBorras: ""Em comprometo a liderar un @govern amb persones professionals que liderin propostes eficients per tirar endavant aquesta situació de crisi. Un govern útil per a tota la ciutadania""

#JuntsPerSer #JuntsPerFer https://t.co/3mpXc6Xfft"
"367","<U+25B6><U+FE0F> @LauraBorras: ""Avui presentem un document de 50 mesures per fer un @govern fort i eficient que treballi per resoldre la problemàtica i els reptes que tenim: sortir de la crisi derivada de la #Covid19 i fer-ho amb propostes i una actitud propositiva""

#JuntsPerSer #JuntsPerFer https://t.co/YZf5IzACRb"
"368","<U+25B6><U+FE0F> Roda de premsa de presentació de les 50 principals mesures del programa electoral de #Junts per fer un @govern fort i eficient, amb la nostra candidata @LauraBorras. 

<U+0001F4CC> Segueix-la en directe al nostre canal de YouTube: https://t.co/inraedZfvQ

#JuntsPerSer #JuntsPerFer https://t.co/ScBudN0jiN"
"369","Menys seus d’institucions de l’Estat i més inversions de l’Estat: les que toquen, les que es pressuposten i no es fan, les que s’endarrereixen i ens fan perdre competitivitat.

La independència és treure’ns del damunt dependències estèrils per fer un país +pròsper i +sostenible. https://t.co/0bS0b6DYgq"
"370","<U+0001F4E2> Aquest vespre, no et perdis l'acte de campanya #JuntsPerMataro <U+203C><U+FE0F>

<U+0001F5E3><U+FE0F> Amb el president @KRLS, la candidata @LauraBorras, @meritxellbudo, @josepcosta, @judithtoronjo i @miriamnoguerasM.

<U+0001F517> Podràs seguir l'acte en directe a https://t.co/jrpsDOOnnl

#JuntsPerSer #JuntsPerFer https://t.co/EAUPm59Vyo"
"371","<U+0001F4F0> @LauraBorras: ""Volem ser capaços de fer-ho tot i fer-ho bé. Lluitar contra la pandèmia és una prioritat, però estem convençuts que només la independència ofereix un horitzó de futur""

<U+0001F4CC> Llegeix l'entrevista a @diariRegio7: https://t.co/YP579d8fXW https://t.co/t9YqEFvpVU"
"372","<U+0001F4F0> @LauraBorras: ""Com podrem fer front als reptes que tenim, com la #Covid19, sense la plenitud de capacitat de decisió i de recursos econòmics? Cal un govern fort i independentista per poder assolir els objectius""

<U+0001F4CC> Llegeix l'entrevista a @ElTemps_cat: https://t.co/ST34YWeGn9 https://t.co/rSIctfGeZW"
"373","<U+0001F3A5> @LauraBorras: ""@JuntsXCat som la garantia que els Comuns no traslladaran a Catalunya la desastrosa gestió que ha fet Ada Colau a Barcelona, i també és la garantia que la fórmula que hi ha a l'Estat, que és la més fallida de la història, no arribarà al Palau de la Generalitat"". https://t.co/Xl30yHKSoe"
"374","<U+0001F3A5> Diari de campanya - Dia 3.

<U+0001F4CD> Recorrem diferents punts de Catalunya per estar al costat de la gent. Som una llista transversal, amb els millors representants del territori, i amb una dona valenta al capdavant per governar bé i fer un país millor""

#JuntsPerSer 
#JuntsPerFer https://t.co/FK32ay05ZG"
"375","<U+0001F3A5> @LauraBorras: ""El vot a #Junts és un vot contra la renúncia, contra la resignació i contra la conformitat. Si jo avui puc ser candidata a les eleccions al @parlamentcat i puc parlar en català és perquè generacions anteriors mai no es van rendir. Demanem un vot<U+0001F5F3><U+FE0F> pel futur"" https://t.co/FhlTLUWr95"
"376","<U+0001F3A5> @LauraBorras: ""El vot a #Junts és un vot contra la renúncia, contra la resignació i contra la conformitat. Si jo avui puc ser candidata a les eleccions al @parlamentcat i puc parlar en català és perquè generacions anteriors mai no es van rendir. Demanem un vot<U+0001F5F3><U+FE0F> pel futur"" https://t.co/FhlTLUWr95"
"377","<U+0001F3A5> @LauraBorras: ""#Junts som els únics que ens comprometem i som la garantia d'un @govern independentista, que treballi per avançar cap a la independència, per sortir de la crisi i transformar el país. Volem deixar de ser independentistes per ser independents""

#DebateCATrtve https://t.co/0GnFyActAP"
"378","<U+0001F3A5> @LauraBorras: ""Si #Junts guanya les eleccions, obriré un diàleg directe amb @perearagones i @mariadolorsa per fer valdre la majoria independentista. Hem de posar-nos d'acord per reactivar la declaració d'independència, treballant conjuntament amb actors socials i institucions"" https://t.co/HbJtPDUp66"
"379","<U+0001F3A5> @LauraBorras a @jessicaalbiach: ""Amb republicans com vostès, Espanya no necessita monàrquics. Quan parlem de republicanisme i de valors, preguntin a Colau amb quins vots va ser investida alcaldessa. Lliçons, les justes""

#DebateCATrtve https://t.co/lWTAe5vaVC"
"380","<U+0001F3A5> @LauraBorras: ""La #Covid19 és el darrer motiu que s'ha afegit a la nostra llarga llista per voler la independència. Ha posat de manifest de forma descarnada fins a quin punt és necessari tenir capacitat de decisió i recursos""

#DebateCATrtve https://t.co/zeajqgQlbh"
"381","<U+0001F3A5> @LauraBorras: ""No pot ser que els impostos que paguem els catalans no serveixin per rescatar els emprenedors, les famílies i les empreses a Catalunya. Tot i les enormes dificultats que té, el @govern ha apostat per donar ajuts directes, l'Estat no ho ha fet""

#DebateCATrtve https://t.co/tW5j8tPK3H"
"382","<U+0001F3A5> @LauraBorras: ""Què cal fer per tirar endavant aquesta situació? Cal intensificar la inversió en recerca biomèdica per trobar nous tractaments, i tenir un pla de vacunació que sigui eficient, no només si @salvadorilla -qui en té la responsabilitat- és president""

#DebateCATrtve https://t.co/6y8Ocob2Cy"
"383","<U+0001F3A5> @LauraBorras: ""Volia fer una prèvia abans de començar i fer un reconeixement als treballadors de @RTVECatalunya, la casa on va entrar el català a la televisió al segle XX de la mà de grans professionals. Avui em solidaritzo amb la incomoditat que han expressat""

#DebateCATrtve https://t.co/4EWXylb2Z8"
"384","<U+0001F4FA> Comença el debat electoral de @rtve amb la nostra candidata a la presidència de la Generalitat @LauraBorras.

<U+0001F4CC> Segueix-lo a @La1_tve: https://t.co/nPg0mKNR89

#DebateCATrtve https://t.co/9fh4cw0BoG"
"385","<U+0001F4F0> @LauraBorras: ""Quan parlo de desplaçar l'Estat, parlo de generar les estructures que ens permetin a nosaltres ser estat en totes les àrees. El nostre compromís és inequívoc: materialitzar la pregunta que fèiem l'#1Oct""

<U+0001F4CC> Entrevista a @elperiodico_cat: https://t.co/D84ik4cx1r https://t.co/zDj39rxTMP"
"386","Conduint la furgoneta de @JuntsXCat amb @miriamcasaramon i la gent de @JuntsXCatSQV, per portar la campanya arreu! https://t.co/OKPZdtOsET"
"387","A #Sabadell, els candidats i candidates de @JuntsXCat explicant que som els fills de l’#1O, els que volem fer i ser una Catalunya lliure, pròspera, sostenible, justa i solidària, amb un govern fort i eficaç. Els que anirem a votar el #14F per aconseguir-ho. https://t.co/yX3X5iWfzi"
"388","<U+0001F4DD> @JuntsxCat aposta per una mirada ""més sensible i transversal"" adaptada als interessos de les comarques de muntanya 

<U+0001F465>Els caps de llista per #Girona i #Lleida, @GemmaGeis  i @ramontremosa participen en un acte a #Puigcerdà @JuntsCerdanya

<U+0001F4CC> Nota de premsa <U+0001F447> https://t.co/XE9w5VeCQK"
"389","<U+25B6> Des de la #Cerdanya he defensat que no es pot governar Catalunya com si fos uniforme. 
@Juntsxcat som coneixedors del territori, tenim una capil·laritat que arriba a tot el territori i fa que siguem capaços de traslladar les demandes dels alcaldes al Parlament de Catalunya. https://t.co/pjiXMcOFY5"
"390","<U+25B6> Si voleu un projecte innovador, de centralitat de país, de suma, de compromís, on el més important sigui el país i les persones, @Juntsxcat és la millor opció. Som el vot útil per evitar el tripartit. 
És això és el que ens estem jugant <U+0001F5F3> 

#JuntsPerSer
#JuntsPerFer https://t.co/GilbMfqDRa"
"391","Un plaer acompanyar @GemmaGeis @ramontremosa, @acasamajo i @amontan71 aquesta tarda a #Cerdanya. La República que volem a @JuntsXCat tindrà una visió territorial, perquè el país és divers i les polítiques no poden ser les mateixes a la zona metropolitana que al #Pirineu. https://t.co/Fo7ApBvyXe"
"392","Avui mítings a #laseudurgell i #puigcerdà amb el MHP @KRLS, @LauraBorras, @jorditurull, @GemmaGeis i @jorfabrega, així com també amb altres candidats del #Pirineu, #Cerdanya, #Lleida, #Girona. https://t.co/i4nWkndACh"
